ticker,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,exit_reason,sizing_method,initial_risk_dollars,r_multiple,entry_log,exit_log
AAPL,2019-01-30,39.208377838134766,2019-05-13,44.42464065551758,44.280877039405425,230.98069242175075,13.30394957658611,trend_exit,atr_unit,100.0,2.3098069242175074,"Entered long AAPL at $39.21, sized to risk 1.0% of equity (N=$1.13, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited AAPL at $44.42 (+13.30%, up, +2.3R) because price closed below its 10-day low (Donchian exit)."
MSFT,2019-01-30,99.09282684326172,2019-05-13,115.39105224609375,20.183095625715307,328.94864183482105,16.447432091741064,trend_exit,atr_unit,92.14137988460215,3.5700424960728427,"Entered long MSFT at $99.09, sized to risk 1.0% of equity (N=$2.28, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited MSFT at $115.39 (+16.45%, up, +3.6R) because price closed below its 10-day low (Donchian exit)."
SPY,2019-01-31,241.47390747070312,2019-03-07,246.01841735839844,8.262458870818215,37.54882603510919,1.8819879693406114,trend_exit,atr_unit,56.16007876455928,0.6686035144737899,"Entered long SPY at $241.47, sized to risk 1.0% of equity (N=$3.40, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $246.02 (+1.88%, up, +0.7R) because price closed below its 10-day low (Donchian exit)."
SPY,2019-03-12,250.0260772705078,2019-05-07,258.7108459472656,8.283510566468372,71.94037310125668,3.4735451483973017,trend_exit,atr_unit,35.97689578796845,1.9996270252230959,"Entered long SPY at $250.03, sized to risk 1.0% of equity (N=$2.17, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $258.71 (+3.47%, up, +2.0R) because price closed below its 10-day low (Donchian exit)."
MSFT,2019-05-16,121.05743408203125,2019-05-31,116.12804412841797,17.627035653445454,-86.89053246207732,-4.07194319869114,trend_exit,atr_unit,87.61559571629749,-0.991724495527395,"Entered long MSFT at $121.06, sized to risk 1.0% of equity (N=$2.49, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited MSFT at $116.13 (-4.07%, down, -1.0R) because price closed below its 10-day low (Donchian exit)."
MSFT,2019-06-07,123.37662506103516,2019-08-05,124.13721466064453,17.154834630458762,13.047788802945888,0.6164778775826514,trend_exit,atr_unit,88.73612126353838,0.14704033281097692,"Entered long MSFT at $123.38, sized to risk 1.0% of equity (N=$2.59, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited MSFT at $124.14 (+0.62%, up, +0.1R) because price closed below its 10-day low (Donchian exit)."
SPY,2019-06-18,262.7271728515625,2019-08-01,266.20819091796875,8.102010536856584,28.20324505301187,1.3249554770541305,trend_exit,atr_unit,44.16656709691706,0.638565478524151,"Entered long SPY at $262.73, sized to risk 1.0% of equity (N=$2.73, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $266.21 (+1.32%, up, +0.6R) because price closed below its 10-day low (Donchian exit)."
AAPL,2019-06-18,47.469688415527344,2019-08-05,46.24735641479492,43.82096242659483,-53.563764676919845,-2.574973718033921,trend_exit,atr_unit,90.5126364522395,-0.591782172925475,"Entered long AAPL at $47.47, sized to risk 1.0% of equity (N=$1.03, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited AAPL at $46.25 (-2.57%, down, -0.6R) because price closed below its 10-day low (Donchian exit)."
MSFT,2019-08-08,130.40928649902344,2019-10-02,126.84917449951172,16.210832148351727,-57.71237805341707,-2.729952823979586,trend_exit,atr_unit,84.8872556803939,-0.679870936936729,"Entered long MSFT at $130.41, sized to risk 1.0% of equity (N=$2.62, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited MSFT at $126.85 (-2.73%, down, -0.7R) because price closed below its 10-day low (Donchian exit)."
AAPL,2019-08-13,50.17600631713867,2019-12-03,62.48385238647461,42.114956700433204,518.34440428568,24.52934574255252,trend_exit,atr_unit,103.71013401256928,4.9980111319001725,"Entered long AAPL at $50.18, sized to risk 1.0% of equity (N=$1.23, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited AAPL at $62.48 (+24.53%, up, +5.0R) because price closed below its 10-day low (Donchian exit)."
SPY,2019-09-05,268.8987731933594,2019-10-01,265.9862365722656,7.763479408556738,-22.61141808452885,-1.0831349606044527,trend_exit,atr_unit,62.57457846816457,-0.3613515046854472,"Entered long SPY at $268.90, sized to risk 1.0% of equity (N=$4.03, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $265.99 (-1.08%, down, -0.4R) because price closed below its 10-day low (Donchian exit)."
