ticker,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,exit_reason,sizing_method,initial_risk_dollars,r_multiple,entry_log,exit_log
MSFT,2006-01-31,19.54146385192871,2006-02-06,18.861167907714844,102.34647798929369,-69.62589388069023,-3.481294694034516,stop_loss,atr_unit,64.29828185447225,-1.0828577665306218,"Entered long MSFT at $19.54, sized to risk 1.0% of equity (N=$0.31, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited MSFT at $18.86 (-3.48%, down, -1.1R) because price dropped 2.0N from entry (N = ATR-based volatility unit), triggering the stop-loss."
SPY,2006-02-01,88.16139221191406,2006-02-02,87.13826751708984,22.667940845342972,-23.19213005968504,-1.1605133144505337,trend_exit,atr_unit,31.09970192781933,-0.7457348020091215,"Entered long SPY at $88.16, sized to risk 1.0% of equity (N=$0.69, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $87.14 (-1.16%, down, -0.7R) because price closed back below its 20-day moving average (trend exit)."
SPY,2006-02-14,87.7219467163086,2006-03-07,87.87298583984375,22.587692925008373,3.4116253420743305,0.1721794022921247,trend_exit,atr_unit,41.30364397495174,0.08259865265503652,"Entered long SPY at $87.72, sized to risk 1.0% of equity (N=$0.91, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $87.87 (+0.17%, up, +0.1R) because price closed back below its 20-day moving average (trend exit)."
MSFT,2006-03-06,18.743972778320312,2006-03-23,18.70218276977539,105.78008905821562,-4.420550825625469,-0.22295171380774256,trend_exit,atr_unit,54.089873880255,-0.0817260331464583,"Entered long MSFT at $18.74, sized to risk 1.0% of equity (N=$0.26, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited MSFT at $18.70 (-0.22%, down, -0.1R) because price closed back below its 20-day moving average (trend exit)."
SPY,2006-03-10,88.2987289428711,2006-04-07,89.30475616455078,22.49126798572836,22.626827843735555,1.139345077470575,trend_exit,atr_unit,36.33987259535397,0.6226446662509318,"Entered long SPY at $88.30, sized to risk 1.0% of equity (N=$0.81, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $89.30 (+1.14%, up, +0.6R) because price closed back below its 20-day moving average (trend exit)."
AAPL,2006-04-05,2.01196026802063,2006-05-11,2.040099620819092,694.1644937480622,19.533339589742354,1.3986038017612274,trend_exit,atr_unit,99.51593324772564,0.19628353925112563,"Entered long AAPL at $2.01, sized to risk 1.0% of equity (N=$0.07, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited AAPL at $2.04 (+1.40%, up, +0.2R) because price closed back below its 20-day moving average (trend exit)."
SPY,2006-04-18,90.10449981689453,2006-05-11,90.2768325805664,21.992748682854778,3.7900711612574014,0.19125877622325219,trend_exit,atr_unit,36.60050584736902,0.10355242567036395,"Entered long SPY at $90.10, sized to risk 1.0% of equity (N=$0.83, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $90.28 (+0.19%, up, +0.1R) because price closed back below its 20-day moving average (trend exit)."
MSFT,2006-04-27,18.98079490661621,2006-04-28,16.821516036987305,105.14290880538329,-227.03286127478304,-11.376124552487726,stop_loss,atr_unit,53.169906532085506,-4.269950355052431,"Entered long MSFT at $18.98, sized to risk 1.0% of equity (N=$0.25, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited MSFT at $16.82 (-11.38%, down, -4.3R) because price dropped 2.0N from entry (N = ATR-based volatility unit), triggering the stop-loss."
SPY,2006-06-02,88.93250274658203,2006-06-05,87.6364517211914,21.870722463772776,-28.34557227520645,-1.457342349943521,trend_exit,atr_unit,45.4742147543416,-0.6233328585954349,"Entered long SPY at $88.93, sized to risk 1.0% of equity (N=$1.04, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $87.64 (-1.46%, down, -0.6R) because price closed back below its 20-day moving average (trend exit)."
MSFT,2006-06-19,15.768305778503418,2006-07-12,15.83123779296875,122.99031984577798,7.74002858763015,0.3991044779910715,trend_exit,atr_unit,77.57394143063941,0.09977614189618922,"Entered long MSFT at $15.77, sized to risk 1.0% of equity (N=$0.32, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited MSFT at $15.83 (+0.40%, up, +0.1R) because price closed back below its 20-day moving average (trend exit)."
SPY,2006-06-29,88.12769317626953,2006-07-13,85.86332702636719,22.185685474488448,-50.23651520081194,-2.569414979889747,trend_exit,atr_unit,51.98387414528246,-0.9663865194120185,"Entered long SPY at $88.13, sized to risk 1.0% of equity (N=$1.17, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $85.86 (-2.57%, down, -1.0R) because price closed back below its 20-day moving average (trend exit)."
AAPL,2006-06-29,1.765291690826416,2006-06-30,1.714401364326477,805.5398389438216,-40.99418541255932,-2.882828190060466,trend_exit,atr_unit,97.75866412004687,-0.41934068741179586,"Entered long AAPL at $1.77, sized to risk 1.0% of equity (N=$0.06, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited AAPL at $1.71 (-2.88%, down, -0.4R) because price closed back below its 20-day moving average (trend exit)."
MSFT,2006-07-19,16.362674713134766,2006-07-20,15.978074073791504,117.50223422675829,-45.191434407872975,-2.3504753720645213,trend_exit,atr_unit,68.52508937361992,-0.6594874201692075,"Entered long MSFT at $16.36, sized to risk 1.0% of equity (N=$0.29, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited MSFT at $15.98 (-2.35%, down, -0.7R) because price closed back below its 20-day moving average (trend exit)."
SPY,2006-07-19,87.03359985351562,2006-07-20,86.43809509277344,22.090903282812484,-13.155238074010185,-0.684223979870382,trend_exit,atr_unit,42.29580906612703,-0.3110293517129023,"Entered long SPY at $87.03, sized to risk 1.0% of equity (N=$0.96, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $86.44 (-0.68%, down, -0.3R) because price closed back below its 20-day moving average (trend exit)."
AAPL,2006-07-20,1.8110929727554321,2006-08-29,1.9901069402694702,697.2126841725752,124.81080879484466,9.884305787001246,trend_exit,atr_unit,95.54907511113198,1.306248214853767,"Entered long AAPL at $1.81, sized to risk 1.0% of equity (N=$0.07, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited AAPL at $1.99 (+9.88%, up, +1.3R) because price closed back below its 20-day moving average (trend exit)."
MSFT,2006-07-21,16.69131851196289,2006-12-01,20.507295608520508,114.54456080575909,437.0994205700281,22.862047080478725,trend_exit,atr_unit,74.48948323628976,5.867934661105048,"Entered long MSFT at $16.69, sized to risk 1.0% of equity (N=$0.33, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited MSFT at $20.51 (+22.86%, up, +5.9R) because price closed back below its 20-day moving average (trend exit)."
SPY,2006-07-24,87.39363861083984,2006-11-02,95.12937927246094,21.934144182783236,169.67685103261624,8.851606117543657,trend_exit,atr_unit,44.04609967755923,3.8522559834977583,"Entered long SPY at $87.39, sized to risk 1.0% of equity (N=$1.00, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $95.13 (+8.85%, up, +3.9R) because price closed back below its 20-day moving average (trend exit)."
AAPL,2006-09-05,2.1397833824157715,2006-10-03,2.217616558074951,881.9053820787193,68.64149651810885,3.637432475585806,trend_exit,atr_unit,98.18222154947685,0.6991234811642393,"Entered long AAPL at $2.14, sized to risk 1.0% of equity (N=$0.06, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited AAPL at $2.22 (+3.64%, up, +0.7R) because price closed back below its 20-day moving average (trend exit)."
AAPL,2006-10-19,2.3645989894866943,2006-12-07,2.605578899383545,764.2775223739327,184.1755284778585,10.191153382382286,trend_exit,atr_unit,89.75422235005868,2.0519984871523773,"Entered long AAPL at $2.36, sized to risk 1.0% of equity (N=$0.06, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited AAPL at $2.61 (+10.19%, up, +2.1R) because price closed back below its 20-day moving average (trend exit)."
SPY,2006-11-08,96.61071014404297,2006-11-27,96.26995849609375,21.0423027600561,-7.170199342135675,-0.3527058723004631,trend_exit,atr_unit,32.50370752474536,-0.22059635309839465,"Entered long SPY at $96.61, sized to risk 1.0% of equity (N=$0.77, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $96.27 (-0.35%, down, -0.2R) because price closed back below its 20-day moving average (trend exit)."
SPY,2006-11-28,96.68730163574219,2007-01-03,98.86949920654297,19.92542024068474,43.48120364640704,2.2569639796360734,trend_exit,atr_unit,31.554572333553093,1.3779684030187898,"Entered long SPY at $96.69, sized to risk 1.0% of equity (N=$0.79, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $98.87 (+2.26%, up, +1.4R) because price closed back below its 20-day moving average (trend exit)."
MSFT,2006-12-08,20.7044734954834,2007-01-05,20.873489379882812,102.05910733973865,17.249610288040913,0.816325440182211,trend_exit,atr_unit,49.22236709062702,0.35044251846485464,"Entered long MSFT at $20.70, sized to risk 1.0% of equity (N=$0.24, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited MSFT at $20.87 (+0.82%, up, +0.4R) because price closed back below its 20-day moving average (trend exit)."
AAPL,2006-12-13,2.6657488346099854,2006-12-14,2.6507816314697266,759.4161582897939,-11.366335909118334,-0.5614633661632484,trend_exit,atr_unit,105.82416907459769,-0.10740775012469943,"Entered long AAPL at $2.67, sized to risk 1.0% of equity (N=$0.07, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited AAPL at $2.65 (-0.56%, down, -0.1R) because price closed back below its 20-day moving average (trend exit)."
SPY,2007-01-04,99.07931518554688,2007-01-05,98.28900909423828,21.38433042093704,-16.900166590222398,-0.7976499331152817,trend_exit,atr_unit,31.060291320448044,-0.5441084378721344,"Entered long SPY at $99.08, sized to risk 1.0% of equity (N=$0.73, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $98.29 (-0.80%, down, -0.5R) because price closed back below its 20-day moving average (trend exit)."
AAPL,2007-01-09,2.7711212635040283,2007-01-22,2.598095417022705,599.3776427350949,-103.70782399621976,-6.243892995954116,trend_exit,atr_unit,105.64605728599622,-0.9816535198797866,"Entered long AAPL at $2.77, sized to risk 1.0% of equity (N=$0.09, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited AAPL at $2.60 (-6.24%, down, -1.0R) because price closed back below its 20-day moving average (trend exit)."
MSFT,2007-01-11,21.619972229003906,2007-01-30,21.465049743652344,98.26618624692387,-15.223641799393135,-0.7165711579579592,trend_exit,atr_unit,63.666035508347576,-0.23911716314418677,"Entered long MSFT at $21.62, sized to risk 1.0% of equity (N=$0.32, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited MSFT at $21.47 (-0.72%, down, -0.2R) because price closed back below its 20-day moving average (trend exit)."
SPY,2007-01-18,99.687744140625,2007-01-26,99.40099334716797,21.111056947211,-6.053612330329088,-0.28764899429615426,trend_exit,atr_unit,32.82123889877107,-0.1844419203370094,"Entered long SPY at $99.69, sized to risk 1.0% of equity (N=$0.78, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $99.40 (-0.29%, down, -0.2R) because price closed back below its 20-day moving average (trend exit)."
SPY,2007-01-30,99.86255645751953,2007-02-12,100.32415008544922,20.90797796652559,9.65098940224243,0.4622289317478514,trend_exit,atr_unit,34.055230219851126,0.2833922818885181,"Entered long SPY at $99.86, sized to risk 1.0% of equity (N=$0.81, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $100.32 (+0.46%, up, +0.3R) because price closed back below its 20-day moving average (trend exit)."
MSFT,2007-01-31,21.732650756835938,2007-02-01,21.52139663696289,96.20234127716861,-20.323140936234722,-0.9720586882692971,trend_exit,atr_unit,82.51813420071264,-0.24628696629036492,"Entered long MSFT at $21.73, sized to risk 1.0% of equity (N=$0.43, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited MSFT at $21.52 (-0.97%, down, -0.2R) because price closed back below its 20-day moving average (trend exit)."
SPY,2007-02-13,101.1703872680664,2007-02-27,97.5616683959961,20.616602902401855,-74.39952397187699,-3.5669714918738626,stop_loss,atr_unit,30.350725836580907,-2.451326020091594,"Entered long SPY at $101.17, sized to risk 1.0% of equity (N=$0.74, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited SPY at $97.56 (-3.57%, down, -2.5R) because price dropped 2.0N from entry (N = ATR-based volatility unit), triggering the stop-loss."
AAPL,2007-02-21,2.6702399253845215,2007-02-27,2.5124800205230713,782.5500515179627,-123.4550216767966,-5.908079770724436,stop_loss,atr_unit,80.84309321315928,-1.5270942361307513,"Entered long AAPL at $2.67, sized to risk 1.0% of equity (N=$0.05, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited AAPL at $2.51 (-5.91%, down, -1.5R) because price dropped 2.0N from entry (N = ATR-based volatility unit), triggering the stop-loss."
AAPL,2007-03-01,2.6061785221099854,2007-03-02,2.5567848682403564,785.1414526283357,-38.78100514982157,-1.895252126843535,trend_exit,atr_unit,99.8196014408004,-0.3885109195995063,"Entered long AAPL at $2.61, sized to risk 1.0% of equity (N=$0.06, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited AAPL at $2.56 (-1.90%, down, -0.4R) because price closed back below its 20-day moving average (trend exit)."
AAPL,2007-03-05,2.5840256214141846,2007-04-11,2.771721124649048,757.2870693099237,142.13937756738073,7.26368584271782,trend_exit,atr_unit,101.92312948141193,1.394574306053889,"Entered long AAPL at $2.58, sized to risk 1.0% of equity (N=$0.07, stop 2.0N away) because price closed above its 20-day moving average, with volume above its 20-day average (volume confirmation).","Exited AAPL at $2.77 (+7.26%, up, +1.4R) because price closed back below its 20-day moving average (trend exit)."
