ticker,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,exit_reason
SPY,2006-07-24,87.39369201660156,2006-11-02,95.12939453125,21.63110812460704,167.33181751415486,8.851557058808021,trend_exit
AAPL,2006-09-05,2.1397838592529297,2006-10-03,2.217616319656372,909.0044353876796,70.750051723865,3.6373982384658374,trend_exit
AAPL,2006-10-19,2.3645989894866943,2006-12-07,2.605579137802124,789.5951946508877,190.2767671161214,10.191163465215787,trend_exit
SPY,2006-11-08,96.61079406738281,2006-11-27,96.26998901367188,20.73336922097017,-7.066037010961281,-0.352760845204561,trend_exit
SPY,2006-11-28,96.6872787475586,2007-01-03,98.86946105957031,19.588314583727435,42.74527360673119,2.256948732324127,trend_exit
MSFT,2006-12-08,20.704479217529297,2007-01-05,20.873491287231445,102.55583390833726,17.333173748877925,0.8163067900739837,trend_exit
AAPL,2006-12-13,2.6657490730285645,2006-12-14,2.6507816314697266,797.8087380881965,-11.941155662465007,-0.5614722597214801,trend_exit
SPY,2007-01-04,99.07927703857422,2007-01-05,98.28905487060547,21.486923673826585,-16.97944340851018,-0.797565537000331,trend_exit
AAPL,2007-01-09,2.7711222171783447,2007-01-22,2.5980961322784424,766.1362883952969,-132.56156248078082,-6.243899450818292,trend_exit
MSFT,2007-01-11,21.619983673095703,2007-01-30,21.465055465698242,98.88411924598685,-15.319939334857281,-0.7165972451230682,trend_exit
SPY,2007-01-18,99.6877670288086,2007-01-26,99.4010238647461,21.177934071811684,-6.0726278240586,-0.2876412749616857,trend_exit
SPY,2007-01-30,99.86258697509766,2007-02-12,100.32418823242188,20.951454669931234,9.671217818411606,0.46223643038541196,trend_exit
MSFT,2007-01-31,21.732654571533203,2007-02-01,21.52138328552246,96.40238963695826,-20.367056833108563,-0.9721375054084677,trend_exit
SPY,2007-02-13,101.17040252685547,2007-02-27,97.56168365478516,20.659473959027338,-74.55423356298706,-3.5669709538937395,trend_exit
AAPL,2007-02-21,2.6702394485473633,2007-02-27,2.5124807357788086,784.1775780643652,-123.7108452973971,-5.908036182087603,trend_exit
AAPL,2007-03-01,2.6061789989471436,2007-03-02,2.556784152984619,786.7741553761916,-38.86258821210208,-1.895297521101934,trend_exit
AAPL,2007-03-05,2.5840253829956055,2007-04-11,2.7717206478118896,790.5114928264854,148.3752639863833,7.263677286277005,trend_exit
MSFT,2007-03-21,20.154396057128906,2007-03-28,19.532512664794922,96.03374037836764,-59.721788245020434,-3.0855967629653436,trend_exit
SPY,2007-03-21,100.60974884033203,2007-06-06,106.61306762695312,20.65838577769066,124.01887544047622,5.9669354668088666,trend_exit
MSFT,2007-04-04,20.140256881713867,2007-05-24,21.389476776123047,93.97265967650694,117.39251599843578,6.202601594140518,trend_exit
AAPL,2007-04-23,2.7992615699768066,2007-06-26,3.581773042678833,742.3347393042548,580.8854500908474,27.954210535191603,trend_exit
SPY,2007-06-14,107.3292236328125,2007-06-20,106.57894134521484,20.692331389370555,-15.52508973054546,-0.6990475307680146,trend_exit
MSFT,2007-06-14,21.63760757446289,2007-06-20,21.276037216186523,83.32293571401264,-30.127103718754142,-1.6710274323631753,trend_exit
SPY,2007-06-21,107.17129516601562,2007-06-22,106.16288757324219,20.85120338962142,-21.02651181655756,-0.9409306766437278,trend_exit
AAPL,2007-06-29,3.6533188819885254,2007-07-02,3.6299684047698975,605.3553376678346,-14.135336021387502,-0.6391579266115996,trend_exit
AAPL,2007-07-03,3.806889533996582,2007-07-31,3.944291114807129,580.1925688900607,79.71937614002627,3.6092873087992845,trend_exit
SPY,2007-07-11,107.17838287353516,2007-07-24,106.69178009033203,20.777148179638605,-10.110218131235797,-0.45401205929491456,trend_exit
MSFT,2007-07-17,21.821941375732422,2007-07-26,21.254758834838867,95.90625136924233,-54.39635133918273,-2.5991387802200894,trend_exit
AAPL,2007-08-29,4.013741970062256,2007-11-08,5.252769470214844,551.049767533955,682.765815927261,30.869635103458577,trend_exit
SPY,2007-09-07,103.0037612915039,2007-10-16,108.95503234863281,21.398737851796948,127.34968923648785,5.777722077824538,trend_exit
MSFT,2007-09-07,20.233638763427734,2007-09-20,20.219402313232422,108.93495289685413,-1.550847031444846,-0.07036030622947,trend_exit
MSFT,2007-09-24,20.688966751098633,2007-11-12,23.748199462890625,100.8508661155018,308.5262686330975,14.786783451278637,trend_exit
SPY,2007-10-17,109.28804016113281,2007-10-18,108.89131164550781,19.214945304950344,-7.623116728648711,-0.36301183097443124,trend_exit
SPY,2007-10-31,109.57141876220703,2007-11-01,107.0065689086914,16.586857674781022,-42.54279947744658,-2.340801901161732,trend_exit
MSFT,2007-12-05,24.376338958740234,2008-01-04,24.540515899658203,99.48813830332782,16.33365820426434,0.673509427301028,trend_exit
SPY,2007-12-11,104.79607391357422,2007-12-17,102.78392028808594,23.134898232034555,-46.55096935289066,-1.9200658482184294,trend_exit
AAPL,2007-12-12,5.713476181030273,2007-12-19,5.481775283813477,421.3205658504043,-97.62035312342732,-4.055340214527958,trend_exit
AAPL,2008-01-02,5.832616806030273,2008-01-04,5.3898725509643555,413.45412420660983,-183.05443822578673,-7.5908339222314405,trend_exit
SPY,2008-01-31,97.84492492675781,2008-02-05,95.53713989257812,24.150237356972717,-55.73355634430891,-2.35861495719598,trend_exit
AAPL,2008-02-28,3.888911247253418,2008-02-29,3.7425270080566406,604.7531816388251,-88.5263343960296,-3.764144509601824,trend_exit
AAPL,2008-03-04,3.7305521965026855,2008-03-06,3.6200921535491943,625.67846797493,-69.11247044758557,-2.9609569075871716,trend_exit
MSFT,2008-03-05,20.150102615356445,2008-03-06,19.755990982055664,115.81277108120217,-45.643160367902055,-1.9558790385535196,trend_exit
MSFT,2008-03-11,20.9813289642334,2008-03-14,20.035449981689453,110.15389257682597,-104.19225183382332,-4.5081938525265635,trend_exit
AAPL,2008-03-13,3.8299388885498047,2008-05-21,5.334193706512451,600.7291619225598,903.6497361126735,39.27620940532104,trend_exit
SPY,2008-03-18,95.18102264404297,2008-03-19,92.8233642578125,24.247354811131242,-57.16697941436951,-2.4770256935015458,trend_exit
MSFT,2008-04-10,20.85951805114746,2008-04-11,20.264759063720703,113.83815613697908,-67.70626647455902,-2.851259487244197,trend_exit
MSFT,2008-04-16,20.744863510131836,2008-04-28,20.77353286743164,113.66721329099153,3.258765951112764,0.138199787556098,trend_exit
SPY,2008-04-18,99.12386322021484,2008-05-21,99.84677124023438,18.814983079616997,13.60150216478678,0.7292976650975654,trend_exit
MSFT,2008-05-01,21.067319869995117,2008-05-02,20.952669143676758,106.49527998308258,-12.209761199537297,-0.5442112571787042,trend_exit
MSFT,2008-05-06,21.282297134399414,2008-05-07,20.931171417236328,102.58888872623127,-36.02159712696175,-1.649848768418648,trend_exit
SPY,2008-06-05,100.77017211914062,2008-06-06,97.55623626708984,24.211705062848154,-77.81486694076739,-3.189372196616816,trend_exit
AAPL,2008-06-06,5.557212829589844,2008-06-09,5.436572551727295,436.2357151744805,-52.62759789221673,-2.170877408548933,trend_exit
AAPL,2008-06-10,5.557212829589844,2008-06-11,5.412623405456543,434.34168665673155,-62.801214350783084,-2.6018334832062275,trend_exit
MSFT,2008-06-13,20.90754508972168,2008-06-23,20.11640167236328,114.8470057264044,-90.86045258376726,-3.7840091410221612,trend_exit
MSFT,2008-07-16,19.605762481689453,2008-07-18,18.598865509033203,121.5457375020808,-122.38403513011644,-5.135719529381366,trend_exit
MSFT,2008-07-23,19.008813858032227,2008-07-24,18.296796798706055,124.07507752541582,-88.34357183531347,-3.745720614888904,trend_exit
SPY,2008-07-30,92.46178436279297,2008-08-04,89.91519165039062,25.316960459573966,-64.47198700652962,-2.7542110829380704,trend_exit
MSFT,2008-08-05,18.8505802154541,2008-08-29,19.705629348754883,123.49524071543804,105.59449854050672,4.535930053759269,trend_exit
AAPL,2008-08-11,5.195592403411865,2008-08-29,5.074952125549316,453.8420035550295,-54.75162541457439,-2.321973482433422,trend_exit
MSFT,2008-09-11,19.74172019958496,2008-09-15,19.366241455078125,118.43575394243102,-44.47010819502475,-1.901955557625266,trend_exit
MSFT,2008-09-25,19.214601516723633,2008-09-29,18.05927848815918,121.22195156074865,-140.05051220565747,-6.012734781717463,trend_exit
MSFT,2008-09-30,19.272369384765625,2008-10-06,17.987064361572266,119.40521406243346,-153.4721214299243,-6.6691593417121,trend_exit
MSFT,2008-10-13,18.413089752197266,2008-10-14,17.402179718017578,123.31048173603226,-124.65580330648618,-5.490170567702,trend_exit
AAPL,2008-10-29,3.129749298095703,2008-11-06,2.9666004180908203,717.5002190422346,-117.05935713999861,-5.212841811455978,trend_exit
SPY,2008-12-03,63.17975616455078,2008-12-04,61.7182502746582,35.17240442833145,-51.404676233690225,-2.3132502855599926,trend_exit
AAPL,2008-12-03,2.8708066940307617,2008-12-04,2.7363975048065186,774.0625449019298,-104.04111906912249,-4.68193102321096,trend_exit
MSFT,2008-12-08,15.273719787597656,2008-12-11,14.139636993408203,143.45521633973968,-162.69009258762435,-7.425059579201751,trend_exit
MSFT,2008-12-16,14.6194429397583,2008-12-17,14.292306900024414,147.64972693005677,-48.30154693568875,-2.237677872418955,trend_exit
AAPL,2009-01-05,2.831292152404785,2009-01-07,2.7244231700897217,758.9808231949982,-81.11150817149837,-3.7745656951824373,trend_exit
SPY,2009-01-06,68.17857360839844,2009-01-09,64.98372650146484,31.41467577455435,-100.36508601359174,-4.685998749818437,trend_exit
MSFT,2009-01-08,14.626713752746582,2009-01-09,14.190528869628906,145.0454168832104,-63.266618209957414,-2.982111296433689,trend_exit
MSFT,2009-01-13,14.408612251281738,2009-01-14,13.877922058105469,145.74254407268876,-77.34413886793641,-3.683145773660897,trend_exit
MSFT,2009-01-16,14.328648567199707,2009-01-20,13.434475898742676,145.47631400890037,-130.08094389463122,-6.240453621731768,trend_exit
AAPL,2009-01-22,2.6450936794281006,2009-02-19,2.7133471965789795,778.2192387043402,53.11620015605058,2.580381847407238,trend_exit
SPY,2009-01-28,63.743717193603516,2009-01-29,61.67215347290039,32.71966204252662,-67.78086484096525,-3.249832002127105,trend_exit
MSFT,2009-02-06,14.292306900024414,2009-02-17,13.241119384765625,131.0189337282474,-137.7254673976522,-7.354918436973904,trend_exit
SPY,2009-02-06,63.444664001464844,2009-02-10,60.6218147277832,33.06559914153668,-93.33920252053508,-4.449309202136313,trend_exit
MSFT,2009-03-11,12.523805618286133,2009-03-13,12.187102317810059,160.43980430770617,-54.02061163814005,-2.6885062794686814,trend_exit
AAPL,2009-03-11,2.7744150161743164,2009-05-12,3.724565267562866,724.230841770838,688.1281163719027,34.2468681091096,trend_exit
SPY,2009-03-18,58.30228042602539,2009-05-21,65.53704071044922,34.935913970908125,252.7529628967734,12.409051981428712,trend_exit
MSFT,2009-03-31,13.446065902709961,2009-04-20,13.621744155883789,136.83367554363932,24.038701094860926,1.3065401764721487,trend_exit
MSFT,2009-04-24,15.305246353149414,2009-05-07,14.14142894744873,105.72431514732403,-123.04379817424024,-7.6040422927344835,trend_exit
AAPL,2009-05-26,3.9149558544158936,2009-06-17,4.058643341064453,553.4897652170606,79.52955324974073,3.6702198438964917,trend_exit
SPY,2009-05-28,66.7932357788086,2009-06-16,67.32215118408203,32.654568046449405,17.271504092317173,0.7918697142102612,trend_exit
MSFT,2009-06-01,15.763382911682129,2009-07-06,17.089277267456055,130.61474871993937,173.18135810859712,8.411229767128953,trend_exit
AAPL,2009-06-19,4.175393104553223,2009-06-22,4.112228870391846,535.9076424420239,-33.85019581607958,-1.5127733504300953,trend_exit
AAPL,2009-06-25,4.186768054962158,2009-07-06,4.149350166320801,531.5478471403494,-19.889398151850855,-0.8937177352590558,trend_exit
MSFT,2009-07-15,17.766950607299805,2009-07-24,17.27342987060547,124.39594220993041,-61.3919770412308,-2.777745869859997,trend_exit
SPY,2009-07-15,68.8993148803711,2009-08-17,72.63018798828125,32.0777726865613,119.67809947794649,5.4149640158077315,trend_exit
AAPL,2009-07-17,4.542702674865723,2009-08-17,4.777395248413086,483.3374929566498,113.43572011392689,5.166364394612301,trend_exit
MSFT,2009-07-29,17.531230926513672,2009-07-31,17.324993133544922,119.68603008263571,-24.683782693434296,-1.176402238001683,trend_exit
AAPL,2009-08-19,4.927371978759766,2009-09-01,4.948326110839844,454.5108797585638,9.523881006293323,0.4252597971170901,trend_exit
SPY,2009-08-19,73.84917449951172,2009-09-01,74.02650451660156,30.325920203462857,5.37769594794554,0.24012457592334527,trend_exit
MSFT,2009-08-21,18.08167266845703,2009-09-02,17.674257278442383,120.97472708532008,-49.286965617381156,-2.2531952518163494,trend_exit
MSFT,2009-09-08,18.3853816986084,2009-10-01,18.42982292175293,121.43708147218724,5.396812435726133,0.24172042698409157,trend_exit
AAPL,2009-09-09,5.123149394989014,2009-10-28,5.759576797485352,435.6592538986279,277.26548733219624,12.42258137384851,trend_exit
SPY,2009-09-15,78.1046142578125,2009-10-01,76.4352798461914,28.15126184968419,-46.99387013623391,-2.1373057500941655,trend_exit
SPY,2009-10-06,78.32073211669922,2009-10-26,79.35995483398438,29.028925712265384,30.16751905856927,1.3268807494504735,trend_exit
MSFT,2009-10-08,19.015016555786133,2009-12-08,22.00075912475586,108.51787321950417,324.00643356553337,15.70202455627727,trend_exit
AAPL,2009-11-19,6.002351760864258,2009-11-30,5.984390735626221,383.7866956532098,-6.893202526650384,-0.2992331331719713,trend_exit
SPY,2009-11-19,81.52007293701172,2009-12-08,81.36420440673828,28.87664868334485,-4.500960789495366,-0.19120263839051366,trend_exit
MSFT,2009-12-15,22.335567474365234,2009-12-17,22.023080825805664,105.13978396628298,-32.85477872190086,-1.39905399277728,trend_exit
SPY,2009-12-16,82.78197479248047,2009-12-17,81.78728485107422,28.38309117495437,-28.2323752977436,-1.2015779327562057,trend_exit
MSFT,2009-12-18,22.58853530883789,2010-01-07,22.65549087524414,103.421460323775,6.924642454539935,0.2964139351702599,trend_exit
SPY,2009-12-18,82.25001525878906,2010-01-21,83.36201477050781,28.40290425314582,31.58401566089242,1.351974839420986,trend_exit
AAPL,2009-12-21,5.934098243713379,2010-01-15,6.164601802825928,391.2504537097254,90.18462208449137,3.884390679860175,trend_exit
MSFT,2010-01-08,22.81174659729004,2010-01-11,22.52156639099121,98.7793480206473,-28.66381158669492,-1.2720648331824824,trend_exit
MSFT,2010-01-14,23.034942626953125,2010-01-20,22.759653091430664,97.46171276177324,-26.830189637411877,-1.1950953817455807,trend_exit
AAPL,2010-01-19,6.437314510345459,2010-01-21,6.228662490844727,368.54190725082333,-76.8970132185359,-3.2412898137166692,trend_exit
SPY,2010-02-25,82.59329223632812,2010-04-27,88.78605651855469,28.275901082671872,175.10599027254193,7.497902207974602,trend_exit
AAPL,2010-02-25,6.0469560623168945,2010-05-06,7.371597766876221,386.2108037993276,511.5909374639691,21.905925740293686,trend_exit
MSFT,2010-03-02,21.273910522460938,2010-03-31,21.894330978393555,107.68151310998462,66.80781345921105,2.916344201399075,trend_exit
MSFT,2010-04-08,22.365262985229492,2010-04-30,22.82870864868164,95.12438626474012,44.08498430294094,2.0721672879868125,trend_exit
SPY,2010-04-29,90.569580078125,2010-04-30,89.03335571289062,25.942141794907407,-39.852950311701534,-1.696181393255035,trend_exit
AAPL,2010-05-11,7.6790385246276855,2010-05-14,7.598212718963623,323.86178405383055,-26.17638961995135,-1.0525511156747491,trend_exit
AAPL,2010-06-17,8.138545989990234,2010-06-29,7.668555736541748,304.93307300005864,-143.31557226412315,-5.774867574951804,trend_exit
MSFT,2010-07-14,19.102262496948242,2010-08-05,19.049697875976562,128.4166587292525,-6.750172992552962,-0.27517484371328976,trend_exit
SPY,2010-07-20,81.6791000366211,2010-08-11,82.29649353027344,30.042204434868854,18.547861553061466,0.7558769542949584,trend_exit
AAPL,2010-09-01,7.493732452392578,2010-10-29,9.009965896606445,327.6615861773057,496.8114553461951,20.23335439110544,trend_exit
MSFT,2010-09-03,18.33604621887207,2010-09-07,18.08693504333496,134.81453017494403,-33.583806091363385,-1.3585871924816366,trend_exit
MSFT,2010-09-13,18.95505714416504,2010-09-29,18.49457359313965,130.91347216419652,-60.283500539233046,-2.4293440400792563,trend_exit
SPY,2010-09-14,84.81884765625,2010-11-16,89.4438247680664,27.6211374362436,127.74712844496207,5.4527705098757115,trend_exit
MSFT,2010-10-13,19.12867546081543,2010-11-12,19.83070945739746,118.5226986096149,83.20696379059564,3.670060679424086,trend_exit
AAPL,2010-11-04,9.527547836303711,2010-11-12,9.221010208129883,274.0370380059207,-84.00266366211599,-3.21738219991716,trend_exit
SPY,2010-11-18,90.80638122558594,2010-11-23,89.6633529663086,28.207129748227498,-32.241546415326866,-1.2587532328127617,trend_exit
AAPL,2010-12-01,9.471570014953613,2011-01-20,9.958918571472168,269.7482111075921,131.46140130674758,5.145383033109971,trend_exit
MSFT,2010-12-01,19.777868270874023,2011-01-21,21.281715393066406,129.18172135247704,194.26955989578073,7.6036866137238395,trend_exit
SPY,2010-12-01,91.60122680664062,2011-01-28,97.18893432617188,27.891974343391944,155.85219477314422,6.10003568110091,trend_exit
MSFT,2011-01-24,21.55514144897461,2011-01-28,21.076642990112305,119.42147862603316,-57.14299347761471,-2.2198808576367157,trend_exit
AAPL,2011-01-24,10.10170841217041,2011-01-28,10.061293601989746,263.03604775818906,-10.63055194081926,-0.4000789622077471,trend_exit
SPY,2011-01-31,97.9194564819336,2011-02-23,99.7000732421875,26.937455382140083,47.96528453203018,1.818450412439161,trend_exit
AAPL,2011-02-10,10.61330509185791,2011-02-22,10.136432647705078,249.93377217441426,-119.18652881314983,-4.493156844409088,trend_exit
AAPL,2011-03-02,10.540861129760742,2011-03-09,10.551339149475098,248.8844800129548,2.60781648817283,0.09940383034524714,trend_exit
SPY,2011-03-03,101.56441497802734,2011-03-04,100.803466796875,25.93962857666357,-19.738713185179222,-0.7492271592535327,trend_exit
SPY,2011-03-08,100.8871841430664,2011-03-09,100.74261474609375,26.01849971010743,-3.7614788132236754,-0.14329807913723197,trend_exit
MSFT,2011-04-01,19.46692657470703,2011-04-14,19.421079635620117,134.55016928406135,-6.168713415300317,-0.23551195362539676,trend_exit
SPY,2011-04-13,100.46944427490234,2011-04-14,100.54592895507812,26.101090762162986,1.9963335791831014,0.07612730490128472,trend_exit
SPY,2011-04-15,100.91272735595703,2011-04-18,99.78166198730469,25.94760699375181,-29.348439670034168,-1.1208351991742846,trend_exit
MSFT,2011-04-20,19.68085289001465,2011-04-21,19.497488021850586,132.7469961167952,-24.341135442131872,-0.931691676111736,trend_exit
SPY,2011-04-20,101.72284698486328,2011-05-13,102.44126892089844,25.683257789223628,18.451415784623805,0.7062542558822208,trend_exit
AAPL,2011-04-20,10.250190734863281,2011-05-13,10.193010330200195,254.88053537189523,-14.574172153309064,-0.5578472258921201,trend_exit
MSFT,2011-04-26,20.009370803833008,2011-05-02,19.60444450378418,127.95275248870301,-51.811434646313955,-2.023683323272015,trend_exit
MSFT,2011-05-03,19.71904754638672,2011-05-05,19.703767776489258,128.22942757729584,-1.9593161474645058,-0.07748736272133375,trend_exit
AAPL,2011-05-31,10.412440299987793,2011-06-06,10.11937141418457,249.4830317200589,-73.11571413300771,-2.814603276078963,trend_exit
SPY,2011-05-31,103.09854125976562,2011-06-01,100.78282928466797,25.196546351707127,-58.34794411775147,-2.2461151698189608,trend_exit
MSFT,2011-06-17,18.656322479248047,2011-08-02,20.609622955322266,137.8317964247885,269.2269135747042,10.469911625117597,trend_exit
SPY,2011-06-29,100.39921569824219,2011-07-18,100.31473541259766,25.899256652755437,-2.1879766000056406,-0.08414436811781822,trend_exit
AAPL,2011-07-01,10.275636672973633,2011-08-04,11.296732902526855,237.7002999176004,242.71488000953195,9.937060466908578,trend_exit
SPY,2011-07-21,103.29474639892578,2011-07-27,100.30707550048828,23.750513356123097,-70.95871757704026,-2.892374493954487,trend_exit
MSFT,2011-09-08,20.290861129760742,2011-09-21,20.112873077392578,131.05375099019844,-23.326001894287856,-0.8771833350488402,trend_exit
SPY,2011-09-14,91.68189239501953,2011-09-21,90.04085540771484,29.066511406205176,-47.69922030949647,-1.789924863498819,trend_exit
AAPL,2011-09-16,11.98913860321045,2011-09-29,11.69188117980957,216.21158193611743,-64.27049775575824,-2.4793893309505934,trend_exit
MSFT,2011-10-05,20.035478591918945,2011-10-31,20.608144760131836,131.37366825597516,75.23325520422077,2.8582604881915237,trend_exit
AAPL,2011-10-17,12.572582244873047,2011-10-21,11.760730743408203,211.11795169493303,-171.39642606971393,-6.4573170861213285,trend_exit
SPY,2011-10-18,94.6343994140625,2011-11-09,95.0821533203125,26.909210077467918,12.048703926287999,0.47314074905352504,trend_exit
SPY,2011-11-30,96.4949722290039,2011-12-14,93.98589324951172,27.103084897417233,-68.00378059550167,-2.600217318615926,trend_exit
MSFT,2011-12-05,20.038206100463867,2011-12-08,19.804306030273438,130.77311942822288,-30.587841813282466,-1.1672705082368382,trend_exit
