ticker,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,exit_reason
SPY,2012-01-31,102.02484130859375,2012-03-06,104.68970489501953,19.603068961907184,52.23950465877988,2.6119752329389945,trend_exit
AAPL,2012-01-31,13.664923667907715,2012-04-13,18.117809295654297,146.36012967251554,651.7249178938707,32.586245894693526,trend_exit
MSFT,2012-02-14,23.741106033325195,2012-03-21,25.043920516967773,79.33811961803147,103.36285134333866,5.487589675956243,trend_exit
SPY,2012-03-13,108.81513214111328,2012-04-05,109.08126831054688,17.386151420015562,4.627083740115495,0.24457643362364706,trend_exit
MSFT,2012-04-20,25.444177627563477,2012-05-04,24.314029693603516,84.98568525888297,-96.04639661149804,-4.441676011315377,trend_exit
AAPL,2012-04-25,18.260608673095703,2012-04-27,18.051054000854492,118.25762234188342,-24.78143728987834,-1.1475776957531467,trend_exit
AAPL,2012-05-23,17.079954147338867,2012-05-24,16.923095703125,125.18917125313772,-19.636978635190644,-0.9183774315828971,trend_exit
AAPL,2012-05-30,17.33769989013672,2012-06-01,16.793474197387695,123.10156033062337,-66.99503194941917,-3.1389728522099354,trend_exit
AAPL,2012-06-04,16.89225959777832,2012-06-25,17.08624267578125,125.55448194207038,24.35544486418621,1.1483548241730932,trend_exit
SPY,2012-06-14,104.14962768554688,2012-06-25,103.00291442871094,20.4162159117141,-23.411545440387272,-1.1010248258382107,trend_exit
MSFT,2012-06-15,23.715192794799805,2012-07-09,23.699392318725586,88.21196891813506,-1.3937911043508393,-0.06662596509729168,trend_exit
AAPL,2012-06-29,17.4822940826416,2012-07-25,17.211977005004883,121.63043881421923,-32.87878477193135,-1.546233442584175,trend_exit
SPY,2012-06-29,106.75215148925781,2012-07-10,105.2148208618164,19.943690042828617,-30.66004552703862,-1.4400933433141192,trend_exit
MSFT,2012-07-18,24.054880142211914,2012-07-23,23.130599975585938,88.58438933113355,-81.87679413144042,-3.8423810934066305,trend_exit
SPY,2012-07-20,107.04242706298828,2012-07-23,105.95993041992188,19.30483944201482,-20.897423890916798,-1.0112781191231954,trend_exit
